name,tags,rating
Min-Fund Prison (Hard),"['bitmasks', 'dfs and similar', 'dp', 'graphs', 'trees']",2400.0
Min-Fund Prison (Medium),"['brute force', 'dfs and similar', 'dp', 'graphs', 'trees']",2200.0
Min-Fund Prison (Easy),"['dfs and similar', 'trees']",1900.0
Playing Quidditch (Hard),['implementation'],2300.0
Playing Quidditch (Medium),['implementation'],2300.0
Playing Quidditch (Easy),['implementation'],2300.0
Trails (Hard),"['dp', 'matrices']",2200.0
Trails (Medium),"['dp', 'matrices']",2000.0
Trails (Easy),['dp'],1800.0
Arithmancy (Hard),['interactive'],3100.0
Arithmancy (Medium),"['constructive algorithms', 'interactive', 'probabilities', 'strings']",2600.0
Arithmancy (Easy),"['brute force', 'constructive algorithms', 'interactive', 'strings']",2100.0
Game on Tree (Hard),"['dfs and similar', 'dp', 'games', 'trees']",1900.0
Game on Tree (Medium),"['dfs and similar', 'dp', 'games', 'trees']",1700.0
Game on Tree (Easy),['games'],1400.0
Exact Neighbours (Hard),['constructive algorithms'],2300.0
Exact Neighbours (Medium),['constructive algorithms'],2100.0
Exact Neighbours (Easy),['constructive algorithms'],1900.0
Balanced Unshuffle (Hard),"['constructive algorithms', 'trees']",2400.0
Balanced Unshuffle (Medium),"['brute force', 'constructive algorithms', 'trees']",2400.0
Balanced Shuffle (Easy),"['implementation', 'sortings']",1000.0
Card Pairing,"['dp', 'greedy', 'hashing', 'implementation']",3000.0
Unique Array,"['binary search', 'data structures', 'divide and conquer', 'dp', 'greedy']",2400.0
Shop Game,"['data structures', 'greedy', 'math', 'sortings']",1900.0
Minimizing the Sum,"['dp', 'implementation']",1700.0
Shifts and Sorting,"['constructive algorithms', 'greedy']",1000.0
Two Friends,"['constructive algorithms', 'implementation', 'math']",800.0
Division + LCP (hard version),"['binary search', 'brute force', 'data structures', 'dp', 'hashing', 'math', 'string suffix structures', 'strings']",2200.0
Division + LCP (easy version),"['binary search', 'data structures', 'dp', 'hashing', 'string suffix structures', 'strings']",1900.0
Equal XOR Segments,"['binary search', 'data structures']",1800.0
Cells Arrangement,['constructive algorithms'],1600.0
Permutation Game,"['brute force', 'dfs and similar', 'games', 'graphs', 'greedy', 'math']",1300.0
Assembly via Remainders,"['constructive algorithms', 'number theory']",1000.0
Prefiquence,"['greedy', 'two pointers']",800.0
Maximize?,"['brute force', 'math', 'number theory']",800.0
Next and Prev,"['brute force', 'data structures', 'implementation']",3200.0
Again Counting Arrays (Hard Version),"['combinatorics', 'dp', 'math']",3500.0
Again Counting Arrays (Easy Version),"['combinatorics', 'dp', 'fft', 'math']",3100.0
Long Way to be Non-decreasing,"['binary search', 'dfs and similar', 'graphs', 'implementation', 'shortest paths', 'two pointers']",2800.0
Fenwick Tree,"['bitmasks', 'brute force', 'combinatorics', 'data structures', 'dp', 'math', 'trees']",2300.0
Reverse Card (Hard Version),"['brute force', 'math', 'number theory']",2200.0
Reverse Card (Easy Version),"['brute force', 'math', 'number theory']",1400.0
Permutation Counting,"['binary search', 'greedy', 'implementation', 'math', 'sortings']",1400.0
Rectangle Filling,"['constructive algorithms', 'implementation']",1100.0
Card Exchange,"['constructive algorithms', 'games', 'greedy']",800.0
Conference,"['data structures', 'flows']",3300.0
Connected Cubes,"['constructive algorithms', 'games']",3100.0
Missing Subarray Sum,['constructive algorithms'],2900.0
Folding Strip,"['constructive algorithms', 'greedy', 'strings']",2300.0
Missing Subsequence Sum,"['bitmasks', 'constructive algorithms', 'greedy', 'number theory']",1800.0
Everything Nim,"['games', 'greedy', 'math', 'sortings']",1400.0
Necromancer,['*special'],3200.0
Equal Trees,"['*special', 'graphs', 'meet-in-the-middle']",3100.0
Composite Spells,"['*special', 'dp']",2600.0
Observation Towers,['*special'],2400.0
Narrow Paths,"['*special', 'combinatorics']",2000.0
Yet Another Permutation Constructive,"['*special', 'constructive algorithms']",1900.0
Staircase,['*special'],1600.0
Firewood,['*special'],1500.0
Clock in the Pool,"['*special', 'math']",1400.0
1-3-5,"['*special', 'dp']",1100.0
Frequency Mismatch (Hard Version),"['binary search', 'data structures', 'dfs and similar', 'hashing', 'probabilities', 'trees']",2700.0
Frequency Mismatch (Easy Version),"['binary search', 'data structures', 'divide and conquer', 'hashing', 'probabilities', 'trees']",2600.0
Carousel of Combinations,"['brute force', 'combinatorics', 'dp', 'math', 'number theory']",2400.0
A BIT of an Inequality,"['bitmasks', 'brute force', 'dp', 'math']",1900.0
How Does the Rook Move?,"['combinatorics', 'dp', 'math']",1600.0
A BIT of a Construction,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation']",1100.0
Stickogon,"['constructive algorithms', 'greedy']",800.0
Nene and the Passing Game,"['constructive algorithms', 'data structures', 'dsu', 'graphs', 'sortings']",3000.0
Nene vs. Monsters (Hard Version),"['brute force', 'greedy', 'implementation', 'math']",2700.0
Nene vs. Monsters (Easy Version),"['brute force', 'implementation', 'math']",2500.0
Nene and the Mex Operator,"['bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'dp', 'greedy', 'implementation', 'math']",2000.0
Nene's Magical Matrix,"['constructive algorithms', 'greedy', 'math']",1600.0
Nene and the Card Game,"['games', 'greedy']",800.0
Nene's Game,"['binary search', 'brute force', 'data structures', 'games', 'greedy']",800.0
The Most Reckless Defense,"['bitmasks', 'brute force', 'constructive algorithms', 'dp', 'flows', 'graph matchings', 'shortest paths']",2300.0
GCD on a grid,"['brute force', 'dfs and similar', 'dp', 'implementation', 'math', 'number theory']",1900.0
Unfair Game,"['dp', 'games', 'greedy', 'math', 'schedules']",1800.0
Long Inversions,"['brute force', 'greedy', 'implementation', 'sortings']",1700.0
Inaccurate Subsequence Search,"['data structures', 'two pointers']",1400.0
Inhabitant of the Deep Sea,"['greedy', 'implementation', 'math']",1300.0
Progressive Square,"['constructive algorithms', 'data structures', 'implementation', 'sortings']",1000.0
Yogurt Sale,['math'],800.0
Unique Strings,"['combinatorics', 'dp', 'math']",3100.0
Chain Reaction,"['binary search', 'data structures', 'dsu', 'greedy', 'implementation', 'math', 'number theory']",2200.0
Colored Balls,"['combinatorics', 'dp', 'math', 'sortings']",1800.0
Long Multiplication,"['greedy', 'math', 'number theory']",1200.0
Make It Ugly,"['implementation', 'math']",1200.0
Painting the Ribbon,"['constructive algorithms', 'greedy', 'math']",900.0
Growing Trees,"['binary search', 'constructive algorithms', 'flows', 'graphs', 'greedy']",3200.0
Thanos Snap,"['binary search', 'dp', 'games', 'greedy', 'trees']",3200.0
Clacking Balls,"['combinatorics', 'math', 'probabilities']",3100.0
Inversion Composition,"['constructive algorithms', 'data structures', 'greedy']",2500.0
No Palindromes,"['brute force', 'constructive algorithms', 'divide and conquer', 'greedy', 'hashing', 'implementation', 'math', 'strings']",2000.0
Buying Jewels,"['constructive algorithms', 'greedy', 'math']",2000.0
Ticket Hoarding,"['greedy', 'math', 'sortings']",1400.0
Battle Cows,"['binary search', 'data structures', 'greedy']",1200.0
Dual Trigger,"['constructive algorithms', 'greedy', 'math']",900.0
Shuffling Songs,"['bitmasks', 'dfs and similar', 'dp', 'graphs', 'hashing', 'implementation', 'strings']",1900.0
"0, 1, 2, Tree!","['bitmasks', 'brute force', 'greedy', 'implementation', 'trees']",1700.0
Nearly Shortest Repeating Substring,"['brute force', 'implementation', 'number theory', 'strings']",1500.0
Product of Binary Decimals,"['brute force', 'dp', 'implementation', 'number theory']",1100.0
Clock Conversion,"['implementation', 'math']",800.0
Upscaling,['implementation'],800.0
"Stair, Peak, or Neither?",['implementation'],800.0
Make Triangle,"['constructive algorithms', 'math']",2800.0
Amanda the Amoeba,"['graphs', 'implementation', 'trees', 'two pointers']",2600.0
Disks,"['dfs and similar', 'geometry', 'graph matchings', 'graphs']",1800.0
Division Avoidance,"['greedy', 'math']",3100.0
Scooter,"['graphs', 'greedy']",2300.0
Dating,"['greedy', 'sortings', 'trees']",2200.0
Damage per Second,"['brute force', 'math']",2900.0
Funny or Scary?,['constructive algorithms'],2600.0
Annual Ants' Gathering,"['dfs and similar', 'dp', 'greedy', 'trees']",1900.0
Charming Meals,"['binary search', 'brute force', 'greedy', 'sortings']",1500.0
Grove,"['brute force', 'dfs and similar', 'dp', 'geometry', 'probabilities']",3300.0
MST with Matching,"['bitmasks', 'brute force', 'dsu', 'graph matchings', 'trees']",3100.0
Rare Coins,"['combinatorics', 'math', 'probabilities']",2500.0
Clique Partition,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'implementation']",2100.0
Tandem Repeats?,"['brute force', 'strings', 'two pointers']",1700.0
Arrow Path,"['brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'shortest paths']",1300.0
Array Fix,"['brute force', 'dp', 'greedy', 'implementation']",1100.0
Special Characters,"['brute force', 'constructive algorithms']",800.0
Nobody is needed,"['2-sat', 'data structures', 'dfs and similar', 'dp']",2500.0
Girl Permutation,"['combinatorics', 'dp', 'math', 'number theory']",2200.0
Birthday Gift,"['bitmasks', 'brute force', 'constructive algorithms', 'greedy', 'implementation']",1900.0
Tree Cutting,"['binary search', 'dp', 'greedy', 'implementation', 'trees']",1600.0
Maximum Sum,"['dp', 'greedy', 'math']",1100.0
Median of an Array,"['greedy', 'implementation', 'sortings']",800.0
GCD is Greater,"['brute force', 'data structures', 'math', 'number theory']",2600.0
Cook and Porridge,"['binary search', 'constructive algorithms', 'data structures', 'implementation']",2500.0
Kirill and Mushrooms,"['data structures', 'sortings']",1900.0
Binary Search,"['binary search', 'constructive algorithms', 'greedy']",1700.0
Seraphim the Owl,"['dp', 'greedy']",1300.0
Left and Right Houses,['brute force'],1200.0
Fireworks,"['math', 'number theory']",900.0
Setting up Camp,"['greedy', 'math']",800.0
Equal XOR,"['bitmasks', 'constructive algorithms']",1100.0
Destroying Bridges,"['graphs', 'greedy', 'math']",800.0
Minimum Hamming Distance,['dp'],3500.0
MEX Game 2 (Hard Version),"['binary search', 'greedy', 'two pointers']",3300.0
MEX Game 2 (Easy Version),"['binary search', 'brute force', 'greedy']",2900.0
Counting Is Fun (Hard Version),"['combinatorics', 'dp']",2800.0
Counting Is Fun (Easy Version),"['brute force', 'combinatorics', 'dp', 'math']",2400.0
Tree Compass,"['constructive algorithms', 'dfs and similar', 'greedy', 'trees']",2300.0
Non-Palindromic Substring,"['hashing', 'implementation', 'math', 'strings']",2000.0
MEX Game 1,"['games', 'greedy']",1300.0
Farmer John's Favorite Intern,"['data structures', 'dp', 'flows', 'trees']",3500.0
Bessie and Cards,"['combinatorics', 'dp', 'math']",2800.0
Farmer John's Favorite Function,"['brute force', 'data structures', 'implementation', 'math']",2700.0
Farm Game,"['combinatorics', 'games']",2300.0
Learning to Paint,"['binary search', 'data structures', 'dfs and similar', 'dp', 'greedy', 'implementation', 'sortings']",2100.0
Bessie's Birthday Cake (Hard Version),"['geometry', 'greedy', 'math']",1700.0
Bessie's Birthday Cake (Easy Version),"['geometry', 'greedy', 'math']",1300.0
Bessie and MEX,"['constructive algorithms', 'math']",1100.0
Farmer John's Challenge,"['constructive algorithms', 'math']",800.0
Rudolf and Subway,"['constructive algorithms', 'dfs and similar', 'graphs', 'shortest paths']",2000.0
Rudolf and Imbalance,"['binary search', 'greedy', 'sortings', 'two pointers']",1800.0
Rudolf and k Bridges,"['binary search', 'data structures', 'dp', 'two pointers']",1600.0
Rudolf and the Ball Game,"['dfs and similar', 'dp', 'implementation']",1200.0
Rudolf and the Ugly String,"['dp', 'greedy', 'strings']",900.0
Rudolf and 121,"['brute force', 'dp', 'greedy', 'math']",1000.0
Rudolf and the Ticket,"['brute force', 'math']",800.0
Zig-zag,[],3500.0
XOR Operations,[],2800.0
Tree Quiz,[],2400.0
There and Back Again,[],2100.0
Symmetric Boundary,[],2800.0
Pho Restaurant,[],1600.0
Personality Test,[],2300.0
Forming Groups,[],2400.0
Duplicates,[],2200.0
Bánh Bò,[],3300.0
Bit Counting Sequence,[],1900.0
Attraction Score,[],3000.0
Antiparticle Antiphysics,[],3500.0
Binary Path,"['dp', 'greedy', 'implementation']",1300.0
Shuffle Party,"['implementation', 'math']",800.0
Grand Finale: Circles,"['binary search', 'geometry']",3300.0
Yet Yet Another Permutation Problem,"['divide and conquer', 'fft', 'math']",3400.0
Bitwise Paradox,"['binary search', 'bitmasks', 'data structures', 'greedy', 'two pointers']",3100.0
Pokémon Arena,"['data structures', 'graphs', 'greedy', 'implementation', 'shortest paths', 'sortings']",2400.0
Pinball,"['binary search', 'data structures', 'implementation', 'math', 'two pointers']",2000.0
Bitwise Operation Wizard,"['bitmasks', 'constructive algorithms', 'greedy', 'interactive', 'math']",1700.0
Andrey's Tree,"['binary search', 'constructive algorithms', 'data structures', 'dfs and similar', 'dsu', 'greedy', 'implementation', 'trees']",2800.0
Distance Learning Courses in MAC,"['bitmasks', 'brute force', 'data structures', 'greedy', 'math']",2400.0
Exam in MAC,"['binary search', 'combinatorics', 'implementation', 'math']",1800.0
Messenger in MAC,"['binary search', 'brute force', 'constructive algorithms', 'data structures', 'dp', 'greedy', 'sortings']",1800.0
Informatics in MAC,['constructive algorithms'],1200.0
Entertainment in MAC,"['constructive algorithms', 'strings']",800.0
Weird LCM Operations,"['brute force', 'constructive algorithms', 'number theory']",3000.0
XOR Break --- Game Version,"['bitmasks', 'games', 'greedy', 'interactive']",2400.0
XOR Break --- Solo Version,"['bitmasks', 'constructive algorithms', 'greedy']",2100.0
Find a Mine,"['binary search', 'constructive algorithms', 'geometry', 'greedy', 'interactive', 'math']",1700.0
Yet Another Coin Problem,"['brute force', 'dp', 'greedy', 'math']",1200.0
Too Min Too Max,"['greedy', 'math']",800.0
Turtle Magic: Royal Turtle Shell Pattern,"['bitmasks', 'brute force', 'combinatorics', 'constructive algorithms', 'dfs and similar', 'math']",2300.0
Turtle Mission: Robot and the Earthquake,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",2100.0
Turtle vs. Rabbit Race: Optimal Trainings,"['binary search', 'implementation', 'math', 'ternary search']",1500.0
Turtle Tenacity: Continual Mods,"['constructive algorithms', 'greedy', 'math', 'number theory', 'sortings']",1200.0
Turtle Fingers: Count the Values of k,"['brute force', 'implementation', 'math', 'number theory']",1100.0
Turtle Math: Fast Three Task,"['implementation', 'math', 'number theory']",800.0
Turtle Puzzle: Rearrange and Negate,"['greedy', 'math', 'sortings']",800.0
Moving Platforms,"['graphs', 'math', 'number theory', 'shortest paths']",2300.0
Feed Cats,"['data structures', 'dp', 'sortings']",1900.0
Final Countdown,"['implementation', 'math', 'number theory']",1600.0
Card Game,"['greedy', 'implementation']",1400.0
LR-remainders,"['brute force', 'data structures', 'implementation', 'math', 'two pointers']",1400.0
Chaya Calendar,['number theory'],1100.0
Thorns and Coins,"['dp', 'greedy', 'implementation']",800.0
One-Dimensional Puzzle,"['combinatorics', 'math', 'number theory']",2000.0
Chat Screenshots,"['combinatorics', 'dfs and similar', 'graphs']",1700.0
